DWA_ID,DWA_Title,total_steps,M1_count,M1_share,M2_count,M2_share,M3_count,M3_share,M4_count,M4_share,M5_count,M5_share,M6_count,M6_share,M7_count,M7_share,Noise_count,Noise_share,dominant_macro,dominant_share,macro_diversity,entropy
4.A.3.b.4.I06.D06,Repair mechanical equipment.,11,0,0.0,0,0.0,0,0.0,6,0.5455,1,0.0909,0,0.0,0,0.0,4,0.3636,M4,0.5455,3,1.3222
4.A.3.b.6.I01.D01,Prepare financial documents.,8,2,0.25,0,0.0,0,0.0,4,0.5,0,0.0,0,0.0,0,0.0,2,0.25,M4,0.5,3,1.5
4.A.1.a.2.I09.D06,Inspect condition of natural environments.,7,1,0.1429,0,0.0,0,0.0,4,0.5714,0,0.0,0,0.0,1,0.1429,1,0.1429,M4,0.5714,4,1.6645
4.A.4.b.3.I02.D06,Apply multiple teaching methods.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.3.a.1.I01.D07,Prepare medications or medical solutions.,8,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875,0,0.0,0,0.0,M6,0.875,2,0.5436
4.A.4.a.3.I03.D12,Provide transportation information to passengers or customers.,5,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M1,1.0,1,-0.0
4.A.3.b.6.I14.D07,Complete documentation required by programs or regulations.,7,0,0.0,0,0.0,0,0.0,2,0.2857,2,0.2857,0,0.0,0,0.0,3,0.4286,Noise,0.4286,3,1.5567
4.A.1.a.1.I10.D01,Research impacts of environmental conservation initiatives.,7,0,0.0,0,0.0,0,0.0,4,0.5714,1,0.1429,0,0.0,2,0.2857,0,0.0,M4,0.5714,3,1.3788
4.A.3.a.2.I07.D05,Shape metal workpieces with hammers or other small hand tools.,8,0,0.0,6,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,M2,0.75,2,0.8113
4.A.1.b.2.I05.D16,Inspect buildings or grounds to determine condition.,8,1,0.125,0,0.0,0,0.0,1,0.125,2,0.25,0,0.0,0,0.0,4,0.5,Noise,0.5,4,1.75
4.A.1.a.2.I02.D13,Monitor biofuel production operations.,8,0,0.0,2,0.25,0,0.0,2,0.25,0,0.0,0,0.0,1,0.125,3,0.375,Noise,0.375,4,1.9056
4.A.2.b.2.I10.D01,Develop health assessment methods or programs.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,Noise,1.0,1,-0.0
4.A.3.b.6.I08.D19,Record operational details of travel.,8,5,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.375,M1,0.625,2,0.9544
4.A.2.b.6.I02.D01,"Plan layout of construction, installation, or repairs.",8,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,1,0.125,6,0.75,Noise,0.75,3,1.0613
4.A.1.a.2.I07.D01,Monitor environment to ensure safety.,8,0,0.0,0,0.0,0,0.0,4,0.5,2,0.25,0,0.0,0,0.0,2,0.25,M4,0.5,3,1.5
4.A.1.b.2.I06.D18,Inspect installed components or assemblies.,6,0,0.0,0,0.0,0,0.0,1,0.1667,2,0.3333,0,0.0,0,0.0,3,0.5,Noise,0.5,3,1.4591
4.A.3.a.2.I19.D06,Remove parts or components from equipment.,6,0,0.0,0,0.0,0,0.0,1,0.1667,0,0.0,0,0.0,0,0.0,5,0.8333,Noise,0.8333,2,0.65
4.A.4.b.3.I05.D02,Instruct patients in the use of assistive equipment.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.1.a.1.I21.D03,"Investigate transportation incidents, violations, or complaints.",9,0,0.0,0,0.0,0,0.0,7,0.7778,0,0.0,0,0.0,0,0.0,2,0.2222,M4,0.7778,2,0.7642
4.A.2.b.1.I04.D08,Determine construction project layouts.,8,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,4,0.5,3,0.375,M7,0.5,3,1.4056
4.A.3.a.2.I21.D03,Apply solutions to hair for therapeutic or cosmetic purposes.,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,8,0.8,Noise,0.8,2,0.7219
4.A.3.a.3.I10.D01,Operate communications equipment or systems.,8,1,0.125,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,6,0.75,Noise,0.75,3,1.0613
4.A.2.a.3.I03.D03,Examine financial records or processes.,7,1,0.1429,0,0.0,0,0.0,3,0.4286,1,0.1429,0,0.0,0,0.0,2,0.2857,M4,0.4286,4,1.8424
4.A.2.b.1.I10.D06,Select production equipment according to product specifications.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,0,0.0,M7,1.0,1,-0.0
4.A.3.a.2.I01.D16,Construct exhibits or parts of exhibits.,8,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,6,0.75,Noise,0.75,3,1.0613
4.A.2.b.1.I05.D01,Make decisions in legal cases.,7,0,0.0,0,0.0,0,0.0,6,0.8571,0,0.0,0,0.0,0,0.0,1,0.1429,M4,0.8571,2,0.5917
4.A.4.b.3.I02.D04,Lead classes or community events.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.4444,0,0.0,5,0.5556,Noise,0.5556,2,0.9911
4.A.3.a.2.I19.D08,Disable door locks.,7,1,0.1429,0,0.0,1,0.1429,4,0.5714,0,0.0,0,0.0,0,0.0,1,0.1429,M4,0.5714,4,1.6645
4.A.3.b.4.I02.D04,Maintain office equipment in proper operating condition.,8,0,0.0,0,0.0,1,0.125,3,0.375,3,0.375,0,0.0,0,0.0,1,0.125,M4,0.375,4,1.8113
4.A.4.a.2.I03.D06,Communicate with others to coordinate vehicle movement.,7,6,0.8571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,M1,0.8571,2,0.5917
4.A.4.b.6.I09.D02,Recommend improvements to increase safety or reduce risks.,10,0,0.0,0,0.0,0,0.0,1,0.1,8,0.8,0,0.0,0,0.0,1,0.1,M5,0.8,3,0.9219
4.A.2.b.2.I20.D02,Develop sustainable business strategies or practices.,10,0,0.0,0,0.0,0,0.0,2,0.2,4,0.4,1,0.1,2,0.2,1,0.1,M5,0.4,5,2.1219
4.A.4.a.2.I02.D01,Collaborate on research activities with scientists or technical specialists.,10,0,0.0,0,0.0,0,0.0,2,0.2,1,0.1,0,0.0,0,0.0,7,0.7,Noise,0.7,3,1.1568
4.A.1.a.2.I11.D02,Inspect products or operations to ensure that standards are met.,9,2,0.2222,1,0.1111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.6667,Noise,0.6667,3,1.2244
4.A.3.a.2.I07.D04,Reshape small metal components for precision assembly.,8,0,0.0,3,0.375,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,4,0.5,Noise,0.5,3,1.4056
4.A.3.b.6.I02.D06,Prepare investigation or incident reports.,7,0,0.0,0,0.0,0,0.0,2,0.2857,3,0.4286,0,0.0,0,0.0,2,0.2857,M5,0.4286,3,1.5567
4.A.1.b.2.I06.D06,Inspect work to ensure standards are met.,7,0,0.0,1,0.1429,0,0.0,1,0.1429,1,0.1429,0,0.0,0,0.0,4,0.5714,Noise,0.5714,4,1.6645
4.A.3.a.2.I03.D05,Assist chefs or caterers with food or drink preparation.,7,0,0.0,7,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M2,1.0,1,-0.0
4.A.4.b.4.I08.D01,Direct quality control activities.,8,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,0,0.0,0,0.0,6,0.75,Noise,0.75,3,1.0613
4.A.2.a.1.I01.D04,Assess individual or community needs for educational or social services.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.3.a.2.I15.D01,Grind parts to required dimensions.,9,0,0.0,5,0.5556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.4444,M2,0.5556,2,0.9911
4.A.3.b.6.I12.D04,Modify teaching methods or materials to accommodate student needs.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.4.c.3.I05.D01,"Order materials, supplies, or equipment.",7,1,0.1429,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2857,4,0.5714,Noise,0.5714,3,1.3788
4.A.3.a.2.I37.D02,Stock medical or patient care supplies.,7,2,0.2857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.7143,Noise,0.7143,2,0.8631
4.A.1.b.2.I09.D01,Check physical condition of people or animals.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.625,0,0.0,3,0.375,M6,0.625,2,0.9544
4.A.3.a.4.I01.D08,Control equipment that regulates vehicle traffic.,7,7,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M1,1.0,1,-0.0
4.A.3.a.1.I06.D05,Load materials into construction equipment.,7,2,0.2857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.7143,Noise,0.7143,2,0.8631
4.A.3.b.4.I07.D05,Rebuild parts or components.,9,0,0.0,0,0.0,0,0.0,1,0.1111,1,0.1111,0,0.0,0,0.0,7,0.7778,Noise,0.7778,3,0.9864
4.A.2.b.2.I05.D02,"Develop safety standards, policies, or procedures.",10,0,0.0,0,0.0,0,0.0,0,0.0,7,0.7,0,0.0,0,0.0,3,0.3,M5,0.7,2,0.8813
4.A.3.a.2.I37.D01,Stock products or parts.,7,4,0.5714,0,0.0,1,0.1429,0,0.0,0,0.0,0,0.0,1,0.1429,1,0.1429,M1,0.5714,4,1.6645
4.A.3.b.6.I12.D10,Develop training materials.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.7778,1,0.1111,1,0.1111,M6,0.7778,3,0.9864
4.A.2.b.2.I08.D03,Develop environmental sustainability plans or projects.,8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,3,0.375,4,0.5,Noise,0.5,3,1.4056
4.A.3.a.2.I33.D04,Refinish wood or metal surfaces.,9,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M2,1.0,1,-0.0
4.A.2.a.3.I01.D06,Verify shipping documentation.,8,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M1,1.0,1,-0.0
4.A.3.a.3.I06.D04,Operate packing or other material processing equipment.,8,1,0.125,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,6,0.75,Noise,0.75,3,1.0613
4.A.3.a.1.I10.D09,Handle luggage or other possessions for patrons.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,Noise,1.0,1,-0.0
4.A.2.b.5.I03.D01,Schedule appointments.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.75,0,0.0,2,0.25,M6,0.75,2,0.8113
4.A.4.a.2.I03.D16,Communicate with others to coordinate material handling or movement.,7,6,0.8571,0,0.0,0,0.0,0,0.0,1,0.1429,0,0.0,0,0.0,0,0.0,M1,0.8571,2,0.5917
4.A.1.a.1.I23.D03,Interview clients to gather financial information.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.8571,0,0.0,1,0.1429,M6,0.8571,2,0.5917
4.A.2.a.4.I02.D07,Analyze consumer trends.,7,0,0.0,0,0.0,0,0.0,4,0.5714,1,0.1429,0,0.0,0,0.0,2,0.2857,M4,0.5714,3,1.3788
4.A.4.b.4.I01.D18,Supervise student research or internship work.,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.5,0,0.0,3,0.5,M6,0.5,2,1.0
4.A.2.b.2.I15.D01,Establish work standards.,8,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,6,0.75,Noise,0.75,2,0.8113
4.A.1.b.2.I05.D12,Inspect facilities or sites to determine if they meet specifications or standards.,7,1,0.1429,0,0.0,0,0.0,1,0.1429,2,0.2857,0,0.0,0,0.0,3,0.4286,Noise,0.4286,4,1.8424
4.A.3.b.6.I14.D01,Prepare legal or investigatory documentation.,8,1,0.125,0,0.0,0,0.0,1,0.125,2,0.25,0,0.0,0,0.0,4,0.5,Noise,0.5,4,1.75
4.A.2.b.2.I07.D06,Determine operational criteria or specifications.,7,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,0,0.0,0,0.0,6,0.8571,Noise,0.8571,2,0.5917
4.A.4.a.2.I11.D05,Collaborate with law enforcement or security agencies to share information.,8,1,0.125,0,0.0,0,0.0,3,0.375,0,0.0,0,0.0,0,0.0,4,0.5,Noise,0.5,3,1.4056
4.A.3.a.3.I05.D06,Operate audio recording equipment.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,Noise,1.0,1,-0.0
4.A.4.a.2.I05.D05,Collaborate with healthcare professionals to plan or provide treatment.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.3.a.2.I34.D03,Connect hoses to equipment or piping.,6,0,0.0,0,0.0,0,0.0,2,0.3333,0,0.0,0,0.0,0,0.0,4,0.6667,Noise,0.6667,2,0.9183
4.A.3.a.1.I16.D02,Participate in physical training to maintain fitness.,8,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875,0,0.0,0,0.0,M6,0.875,2,0.5436
4.A.2.b.2.I22.D02,Determine presentation subjects or content.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.5714,0,0.0,3,0.4286,M6,0.5714,2,0.9852
4.A.3.b.1.I06.D08,Code data or other information.,8,0,0.0,0,0.0,1,0.125,6,0.75,0,0.0,0,0.0,1,0.125,0,0.0,M4,0.75,3,1.0613
4.A.3.a.1.I06.D01,"Load shipments, belongings, or materials.",10,8,0.8,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,M1,0.8,3,0.9219
4.A.1.a.1.I10.D05,Research environmental impact of industrial or development activities.,9,0,0.0,0,0.0,0,0.0,3,0.3333,1,0.1111,0,0.0,4,0.4444,1,0.1111,M7,0.4444,4,1.7527
4.A.4.b.3.I06.D01,Teach exercise or fitness techniques.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.4.c.3.I03.D05,Distribute resources to patrons or employees.,5,3,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,M1,0.6,3,1.371
4.A.1.a.2.I03.D01,Monitor financial information.,6,2,0.3333,0,0.0,0,0.0,3,0.5,1,0.1667,0,0.0,0,0.0,0,0.0,M4,0.5,3,1.4591
4.A.2.b.2.I02.D11,Design healthcare-related software applications.,9,0,0.0,0,0.0,0,0.0,1,0.1111,0,0.0,1,0.1111,5,0.5556,2,0.2222,M7,0.5556,4,1.6577
4.A.4.b.4.I12.D08,Oversee business processes.,6,0,0.0,0,0.0,0,0.0,2,0.3333,1,0.1667,0,0.0,0,0.0,3,0.5,Noise,0.5,3,1.4591
4.A.2.b.2.I19.D01,Develop emergency procedures.,7,0,0.0,0,0.0,0,0.0,0,0.0,3,0.4286,1,0.1429,0,0.0,3,0.4286,M5,0.4286,3,1.4488
4.A.2.b.2.I15.D06,Plan educational activities.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8889,0,0.0,1,0.1111,M6,0.8889,2,0.5033
4.A.2.b.3.I01.D08,Maintain knowledge of current developments in area of expertise.,8,0,0.0,0,0.0,0,0.0,5,0.625,0,0.0,0,0.0,0,0.0,3,0.375,M4,0.625,2,0.9544
4.A.2.b.2.I17.D02,Plan programs to address community health issues.,9,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3333,0,0.0,0,0.0,6,0.6667,Noise,0.6667,2,0.9183
4.A.4.b.4.I09.D10,Prepare project budgets.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,0,0.0,M7,1.0,1,-0.0
4.A.1.a.1.I16.D01,Research genetic characteristics or expression.,8,0,0.0,3,0.375,0,0.0,3,0.375,0,0.0,0,0.0,0,0.0,2,0.25,M2,0.375,3,1.5613
4.A.3.b.6.I03.D02,Prepare research or technical reports.,9,1,0.1111,0,0.0,0,0.0,4,0.4444,1,0.1111,0,0.0,0,0.0,3,0.3333,M4,0.4444,4,1.7527
4.A.1.b.2.I05.D06,Monitor cargo area conditions.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,Noise,1.0,1,-0.0
4.A.3.a.2.I09.D12,Adjust equipment controls to regulate coolant flow.,6,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,M4,1.0,1,-0.0
4.A.2.b.4.I03.D04,Develop business or financial information systems.,7,0,0.0,0,0.0,0,0.0,1,0.1429,1,0.1429,0,0.0,1,0.1429,4,0.5714,Noise,0.5714,4,1.6645
4.A.2.b.1.I04.D13,Determine technical requirements of productions or projects.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,2,0.2857,4,0.5714,Noise,0.5714,3,1.3788
4.A.4.a.2.I09.D05,Collaborate with others to determine technical details of productions.,7,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2857,0,0.0,1,0.1429,4,0.5714,Noise,0.5714,3,1.3788
4.A.4.a.8.I03.D02,Respond to customer inquiries.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.3.a.2.I08.D03,"Prepare materials for preservation, storage, or display.",10,0,0.0,4,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.6,Noise,0.6,2,0.971
4.A.4.a.2.I06.D04,Share sales-related or market information with colleagues.,7,0,0.0,0,0.0,0,0.0,1,0.1429,0,0.0,1,0.1429,0,0.0,5,0.7143,Noise,0.7143,3,1.1488
4.A.2.a.2.I01.D10,Verify mathematical calculations.,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,Noise,1.0,1,-0.0
4.A.3.a.2.I38.D04,Collect geological samples.,8,1,0.125,1,0.125,1,0.125,5,0.625,0,0.0,0,0.0,0,0.0,0,0.0,M4,0.625,4,1.5488
4.A.3.b.1.I04.D03,Resolve computer software problems.,8,1,0.125,0,0.0,0,0.0,4,0.5,0,0.0,2,0.25,0,0.0,1,0.125,M4,0.5,4,1.75
4.A.4.a.1.I01.D02,Explain use of products or services.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.3.a.2.I02.D02,Collect samples of raw materials or finished products.,9,2,0.2222,4,0.4444,1,0.1111,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2222,M2,0.4444,4,1.8366
4.A.4.a.5.I02.D02,Implement therapeutic programs to improve patient functioning.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.4.a.8.I02.D01,Operate gaming equipment.,8,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,1,0.125,0,0.0,6,0.75,Noise,0.75,3,1.0613
4.A.2.b.1.I02.D01,Determine causes of operational problems or failures.,8,0,0.0,0,0.0,0,0.0,5,0.625,1,0.125,0,0.0,0,0.0,2,0.25,M4,0.625,3,1.2988
4.A.3.a.2.I12.D11,"Cut carpet, vinyl or other flexible materials.",6,0,0.0,2,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6667,Noise,0.6667,2,0.9183
4.A.4.b.6.I05.D05,Advise others on analytical techniques.,11,0,0.0,0,0.0,0,0.0,4,0.3636,0,0.0,3,0.2727,0,0.0,4,0.3636,M4,0.3636,3,1.5726
4.A.2.b.1.I07.D02,Edit documents.,7,2,0.2857,0,0.0,0,0.0,0,0.0,3,0.4286,0,0.0,0,0.0,2,0.2857,M5,0.4286,3,1.5567
4.A.3.a.3.I12.D03,Operate woodworking equipment.,9,0,0.0,4,0.4444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.5556,Noise,0.5556,2,0.9911
4.A.2.a.1.I01.D01,Evaluate potential problems in home or work environments of clients.,7,0,0.0,0,0.0,0,0.0,2,0.2857,1,0.1429,2,0.2857,0,0.0,2,0.2857,M4,0.2857,4,1.9502
4.A.4.a.2.I13.D01,Discuss service options or needs with clients.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875,0,0.0,1,0.125,M6,0.875,2,0.5436
4.A.3.a.2.I08.D04,Decorate indoor or outdoor spaces.,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,Noise,1.0,1,-0.0
4.A.3.b.6.I08.D03,Record operational or production data.,6,0,0.0,0,0.0,0,0.0,2,0.3333,0,0.0,0,0.0,0,0.0,4,0.6667,Noise,0.6667,2,0.9183
4.A.4.b.4.I01.D15,Supervise technical medical personnel.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.7143,0,0.0,2,0.2857,M6,0.7143,2,0.8631
4.A.1.a.2.I03.D04,Monitor flow of cash or other resources.,7,2,0.2857,0,0.0,0,0.0,2,0.2857,1,0.1429,0,0.0,0,0.0,2,0.2857,M1,0.2857,4,1.9502
4.A.1.b.2.I04.D01,Inspect motor vehicles.,7,0,0.0,0,0.0,0,0.0,5,0.7143,0,0.0,0,0.0,0,0.0,2,0.2857,M4,0.7143,2,0.8631
4.A.1.b.1.I01.D02,Mark agricultural or forestry products for identification.,9,3,0.3333,0,0.0,1,0.1111,0,0.0,0,0.0,0,0.0,0,0.0,5,0.5556,Noise,0.5556,3,1.3516
4.A.4.b.5.I02.D06,Encourage patients or clients to develop life skills.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.2.b.2.I18.D20,Create images or other visual displays.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.375,5,0.625,Noise,0.625,2,0.9544
4.A.1.a.1.I19.D01,Conduct research to increase knowledge about medical issues.,10,0,0.0,0,0.0,0,0.0,7,0.7,0,0.0,1,0.1,0,0.0,2,0.2,M4,0.7,3,1.1568
4.A.3.b.6.I09.D04,Document technical specifications or requirements.,8,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,2,0.25,4,0.5,Noise,0.5,3,1.5
4.A.1.a.1.I02.D12,Evaluate reports or designs to determine work needs.,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1667,1,0.1667,4,0.6667,Noise,0.6667,3,1.2516
4.A.2.b.1.I07.D01,Edit written materials.,7,2,0.2857,0,0.0,0,0.0,0,0.0,2,0.2857,0,0.0,0,0.0,3,0.4286,Noise,0.4286,3,1.5567
4.A.3.a.2.I15.D04,"Polish materials, workpieces, or finished products.",9,0,0.0,7,0.7778,1,0.1111,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111,M2,0.7778,3,0.9864
4.A.4.b.4.I01.D16,Supervise sales or support personnel.,8,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,5,0.625,0,0.0,2,0.25,M6,0.625,3,1.2988
4.A.1.a.2.I11.D05,Verify that medical activities or operations meet standards.,6,0,0.0,0,0.0,0,0.0,1,0.1667,1,0.1667,4,0.6667,0,0.0,0,0.0,M6,0.6667,3,1.2516
4.A.3.b.6.I04.D01,Record information about environmental conditions.,7,0,0.0,0,0.0,0,0.0,1,0.1429,0,0.0,0,0.0,0,0.0,6,0.8571,Noise,0.8571,2,0.5917
4.A.2.b.2.I18.D02,Prepare production storyboards.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111,8,0.8889,Noise,0.8889,2,0.5033
4.A.3.a.2.I12.D02,Trim excess material from workpieces.,7,0,0.0,6,0.8571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,M2,0.8571,2,0.5917
4.A.3.a.1.I03.D19,Clean equipment or facilities.,7,1,0.1429,6,0.8571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M2,0.8571,2,0.5917
4.A.2.b.6.I01.D02,"Plan conferences, programs, or special events.",11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.5455,1,0.0909,4,0.3636,M6,0.5455,3,1.3222
4.A.3.b.4.I05.D03,Repair precision devices or workpieces.,8,0,0.0,0,0.0,0,0.0,3,0.375,2,0.25,0,0.0,0,0.0,3,0.375,M4,0.375,3,1.5613
4.A.3.b.6.I02.D01,Prepare written decisions for legal proceedings.,7,0,0.0,0,0.0,0,0.0,5,0.7143,1,0.1429,0,0.0,0,0.0,1,0.1429,M4,0.7143,3,1.1488
4.A.3.a.2.I43.D01,Install green plumbing or water handling systems.,9,0,0.0,0,0.0,0,0.0,2,0.2222,0,0.0,0,0.0,0,0.0,7,0.7778,Noise,0.7778,2,0.7642
4.A.2.b.3.I01.D09,Attend conferences or workshops to maintain professional knowledge.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.7143,0,0.0,2,0.2857,M6,0.7143,2,0.8631
4.A.4.b.3.I01.D03,Teach daily living skills or behaviors.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.1.a.2.I09.D02,Monitor environmental conditions to detect hazards.,7,0,0.0,0,0.0,0,0.0,2,0.2857,2,0.2857,0,0.0,0,0.0,3,0.4286,Noise,0.4286,3,1.5567
4.A.1.b.2.I11.D01,Test air quality at work sites.,11,2,0.1818,0,0.0,1,0.0909,1,0.0909,0,0.0,0,0.0,0,0.0,7,0.6364,Noise,0.6364,4,1.4911
4.A.3.b.6.I10.D03,Maintain financial or account records.,8,1,0.125,0,0.0,0,0.0,2,0.25,1,0.125,1,0.125,0,0.0,3,0.375,Noise,0.375,5,2.1556
4.A.1.a.2.I02.D15,Monitor the productivity or efficiency of industrial operations.,9,0,0.0,0,0.0,0,0.0,4,0.4444,3,0.3333,0,0.0,0,0.0,2,0.2222,M4,0.4444,3,1.5305
4.A.2.b.2.I02.D03,Design computer modeling or simulation programs.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,Noise,1.0,1,-0.0
4.A.4.b.4.I06.D03,Coordinate design activities.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,1,0.1429,5,0.7143,Noise,0.7143,3,1.1488
4.A.4.c.1.I03.D09,Take customer orders.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.7143,0,0.0,2,0.2857,M6,0.7143,2,0.8631
4.A.3.a.4.I01.D02,Navigate water vessels.,8,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M1,1.0,1,-0.0
4.A.1.b.2.I05.D08,Inspect facilities or equipment to ensure specifications are met.,7,1,0.1429,0,0.0,0,0.0,2,0.2857,1,0.1429,0,0.0,1,0.1429,2,0.2857,M4,0.2857,5,2.2359
4.A.3.a.2.I47.D03,Prepare biological samples for testing or analysis.,8,1,0.125,6,0.75,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,M2,0.75,3,1.0613
