DWA_ID,DWA_Title,analysis_group,Eloundou_task,AIOE,FreyOsborne
4.A.4.b.5.I02.D06,Encourage patients or clients to develop life skills.,M6,0.1666666666666666,0.0379413333333333,0.0164333333333333
4.A.2.b.2.I18.D20,Create images or other visual displays.,Noise,0.6136363636363636,0.880339975,0.4275
4.A.1.a.1.I19.D01,Conduct research to increase knowledge about medical issues.,M4,0.494047619047619,0.3206398,0.0221
4.A.3.b.6.I09.D04,Document technical specifications or requirements.,Noise,0.5,,
4.A.1.a.1.I02.D12,Evaluate reports or designs to determine work needs.,Noise,0.4166666666666667,-0.3744334666666666,0.6133333333333333
4.A.2.b.1.I07.D01,Edit written materials.,Noise,0.625,1.1144990846153846,0.214090909090909
4.A.3.a.2.I15.D04,"Polish materials, workpieces, or finished products.",M2,0.0,-0.6921921750000001,0.8275
4.A.4.b.4.I01.D16,Supervise sales or support personnel.,M6,0.3928571428571428,0.69865358,0.4622
4.A.1.a.2.I11.D05,Verify that medical activities or operations meet standards.,M6,0.4285714285714285,-0.1540492333333333,0.066
4.A.3.b.6.I04.D01,Record information about environmental conditions.,Noise,0.5625,-0.3815893333333333,0.359
4.A.2.b.2.I18.D02,Prepare production storyboards.,Noise,0.5,0.86418755,0.019
4.A.3.a.2.I12.D02,Trim excess material from workpieces.,M2,0.0,-0.9694449807692308,0.8796153846153847
4.A.3.a.1.I03.D19,Clean equipment or facilities.,M2,0.0,-1.3527021590909092,0.7742105263157895
4.A.2.b.6.I01.D02,"Plan conferences, programs, or special events.",M6,0.4,1.2467405,0.01655
4.A.3.b.4.I05.D03,Repair precision devices or workpieces.,mixed_dwa,0.0,-0.62360835,0.8949999999999999
4.A.3.b.6.I02.D01,Prepare written decisions for legal proceedings.,M4,0.625,1.434267,0.06
4.A.3.a.2.I43.D01,Install green plumbing or water handling systems.,Noise,0.0,-1.121219,0.35
4.A.2.b.3.I01.D09,Attend conferences or workshops to maintain professional knowledge.,M6,0.4285714285714285,1.2547238,0.09432
4.A.4.b.3.I01.D03,Teach daily living skills or behaviors.,M6,0.1666666666666666,0.0161872749999999,0.0773333333333333
4.A.1.a.2.I09.D02,Monitor environmental conditions to detect hazards.,Noise,0.45,-0.37189198,0.36232
4.A.1.b.2.I11.D01,Test air quality at work sites.,Noise,0.05,-0.845990825,0.75
4.A.3.b.6.I10.D03,Maintain financial or account records.,mixed_dwa,0.7635135135135135,0.3729651173913044,0.8352380952380952
4.A.1.a.2.I02.D15,Monitor the productivity or efficiency of industrial operations.,M4,0.5227272727272727,0.8126867499999999,0.1279
4.A.2.b.2.I02.D03,Design computer modeling or simulation programs.,Noise,0.5714285714285714,1.4046312,0.1858
4.A.4.b.4.I06.D03,Coordinate design activities.,Noise,0.375,0.60444265,0.021625
4.A.4.c.1.I03.D09,Take customer orders.,M6,0.4444444444444444,-0.58544034,0.8859999999999999
4.A.3.a.4.I01.D02,Navigate water vessels.,M1,0.625,-0.8871186,0.62
4.A.1.b.2.I05.D08,Inspect facilities or equipment to ensure specifications are met.,mixed_dwa,0.425,0.7001322142857144,0.321
4.A.3.a.2.I47.D03,Prepare biological samples for testing or analysis.,M2,0.15625,0.259137,0.204
4.A.1.b.3.I01.D09,Measure ingredients.,M2,0.0,-0.8938087,0.88
4.A.1.b.2.I10.D04,"Inspect garments for defects, damage, or stains.",M2,0.3,-1.239835025,0.7325
4.A.4.b.3.I02.D11,Teach humanities courses at the college level.,M6,0.4545454545454545,1.2407850777777778,0.022
4.A.4.b.5.I02.D01,Encourage patients during therapeutic activities.,M6,0.1428571428571428,-0.6254971,0.2315
4.A.1.a.1.I13.D02,Research crop management methods.,M7,0.5,0.3817282249999999,0.015025
4.A.2.b.1.I04.D01,Determine metal or plastic production methods.,M7,0.4166666666666667,-0.82843026,0.6872
4.A.4.a.3.I02.D09,Present social services program information to the public.,M6,0.425,0.8129362375,0.0543571428571428
4.A.1.b.3.I01.D16,Measure materials or objects for installation or assembly.,Noise,0.0108695652173913,-1.410019347368421,0.7421052631578947
4.A.2.b.1.I06.D02,Diagnose medical conditions.,M6,0.4276315789473684,0.1896760916666666,0.043775
4.A.3.a.3.I03.D02,Operate heavy-duty construction or installation equipment.,Noise,0.05,-1.1072972428571428,0.8442857142857143
4.A.3.a.4.I01.D14,Drive passenger vehicles.,M1,0.5882352941176471,-0.9182584666666666,0.7166666666666667
4.A.3.a.1.I16.D01,Participate in athletic events.,M6,0.0,-1.14308725,0.475
4.A.2.b.4.I03.D14,Develop technical methods or processes.,Noise,0.4903846153846153,0.900524115,0.1003
4.A.2.a.4.I07.D09,Analyze data to assess operational or project effectiveness.,M4,0.5,1.09030782,0.1407999999999999
4.A.3.a.2.I35.D02,Weld metal components.,Noise,0.0,-1.3665949333333334,0.7200000000000001
4.A.4.b.3.I04.D16,Conduct employee training programs.,M6,0.3986486486486486,0.9674074384615384,0.1519076923076923
4.A.4.a.2.I09.D02,Discuss production content and progress with others.,M6,0.2777777777777778,0.5611931571428571,0.0943571428571428
4.A.4.b.4.I12.D37,Coordinate operational activities.,Noise,0.4736842105263157,0.9456906,0.6745714285714285
4.A.3.a.2.I13.D02,Immerse objects or workpieces in cleaning or coating solutions.,M2,0.0,-0.7628312777777778,0.7857777777777778
4.A.3.b.6.I02.D04,Record information about suspects or criminals.,M4,0.5357142857142857,-0.1359245,0.3196
4.A.2.a.1.I06.D03,Evaluate patient outcomes to determine effectiveness of treatments.,M6,0.3214285714285714,-0.1533062666666666,0.01405
4.A.3.a.2.I09.D10,Adjust office equipment to ensure proper operation.,M4,0.2,-0.1427209333333333,0.7833333333333333
4.A.2.b.5.I02.D07,Schedule operational activities.,M6,0.5673076923076923,0.7038312941176471,0.5104117647058823
4.A.4.c.1.I05.D03,"Send information, materials or documentation.",Noise,0.603448275862069,0.4065979260869565,0.7957826086956522
4.A.1.a.2.I02.D10,Track goods or materials.,M1,0.65625,0.8926241714285714,0.9214285714285716
4.A.2.b.1.I10.D05,Select production input materials.,M1,0.15,-0.8563414222222223,0.8744444444444445
4.A.1.a.1.I02.D15,Review details of technical drawings or specifications.,Noise,0.5,0.65815208,0.4124
4.A.1.a.2.I01.D01,Monitor broadcasting operations to ensure proper functioning.,Noise,0.75,0.3497536666666667,0.4373333333333333
4.A.3.a.2.I01.D12,Assemble metal structures.,Noise,0.0,-0.79530295,0.815
4.A.4.b.4.I12.D12,"Manage operations, research, or logistics projects.",Noise,0.4423076923076923,1.20853488,0.07813
4.A.4.b.4.I15.D03,Direct fire fighting or prevention activities.,M4,0.25,-0.39129805,0.2754
4.A.3.a.2.I19.D05,Dismantle equipment or temporary structures.,Noise,0.0,-1.262931975,0.69
4.A.4.a.5.I08.D01,Assist individuals with paperwork.,Noise,0.6071428571428571,0.77617605,0.86
4.A.3.a.1.I03.D14,Clean machinery or equipment.,M2,0.0,-0.90961728,0.7761
4.A.4.c.3.I01.D01,"Maintain food, beverage, or equipment inventories.",M1,0.125,-0.8311833199999998,0.8539999999999999
4.A.3.a.1.I03.D03,Clean furniture or fixtures.,M2,0.0,-1.458429,0.675
4.A.1.a.1.I02.D16,Read work orders to determine material or setup requirements.,Noise,0.7,-0.0729808499999999,0.725
4.A.4.b.4.I05.D01,Supervise inmate activities.,M4,0.125,-0.72298215,
4.A.2.b.2.I18.D11,Prepare maps.,M4,0.5909090909090909,0.865848625,0.4925
4.A.4.a.1.I02.D04,"Explain regulations, policies, or procedures.",M6,0.5,0.400312456097561,0.6201378378378378
4.A.3.a.2.I05.D01,Sew clothing or other articles.,M2,0.0,-1.0936752125,0.8057142857142857
4.A.2.b.2.I03.D02,Develop marketing plans or strategies for environmental initiatives.,M7,0.5,1.314555,0.0226666666666666
4.A.4.b.3.I04.D15,Train personnel in technical or scientific procedures.,M6,0.3421052631578947,0.7279267857142857,0.2484428571428571
4.A.4.c.2.I02.D01,Perform human resources activities.,Noise,0.4444444444444444,0.1187574,0.3577888888888889
4.A.1.a.2.I05.D03,Monitor patients following surgeries or other treatments.,M6,0.35,0.0659001499999999,0.0845
4.A.1.b.2.I12.D09,Test electrical circuits or components for proper functioning.,M4,0.1617647058823529,-0.77461673125,0.6831333333333334
4.A.4.b.3.I06.D11,Train caregivers or other non-medical personnel.,M6,0.28125,0.4859364333333333,0.004325
4.A.2.a.3.I01.D03,Examine product information to ensure compliance with regulations.,Noise,0.65,0.6981205,0.08
4.A.3.a.1.I11.D05,Maintain public order or security.,M4,0.05,-0.5230909,0.469
4.A.2.a.4.I07.D15,Analyze shipping information to make routing decisions.,M1,0.6346153846153846,0.0280729333333333,0.97
4.A.2.b.4.I03.D03,Develop information communication procedures.,Noise,0.5625,,
4.A.4.a.3.I02.D08,Provide information to the general public.,M6,0.5454545454545454,0.4263486333333333,0.57336
4.A.3.a.2.I06.D04,Maneuver workpieces in equipment during production.,M2,0.0,-0.9005749166666667,0.9166666666666666
4.A.4.a.4.I01.D01,Develop collaborative relationships between departments or with external organizations.,mixed_dwa,0.1875,0.703563925,0.20525
4.A.3.b.6.I13.D06,"Prepare contracts, disclosures, or applications.",Noise,0.5208333333333334,0.67534143,0.1302
4.A.2.a.3.I01.D01,Examine marketing materials to ensure compliance with policies or regulations.,Noise,0.625,1.16749835,0.152
4.A.1.b.2.I03.D07,Test quality of materials or finished products.,Noise,0.3409090909090909,0.5069921166666667,0.2575999999999999
4.A.2.a.4.I07.D04,Evaluate energy production data.,M7,0.5625,0.717124775,0.0275
4.A.4.b.3.I02.D13,Read to students.,M6,0.5625,0.41426185,0.0539333333333333
4.A.4.a.2.I11.D10,Collaborate with law enforcement or security agencies to respond to incidents.,M4,0.15625,-0.3294885428571428,0.348
4.A.4.c.3.I04.D03,Collect payments for goods or services.,M6,0.7058823529411765,0.2677814133333333,0.4997933333333333
4.A.2.b.2.I01.D05,Modify treatment plans to accommodate client needs.,M6,0.45,1.10660295,0.0033
4.A.1.a.1.I06.D03,Gather physical survey data.,M1,0.625,0.3784944,0.5359999999999999
4.A.3.b.6.I08.D10,Maintain personnel records.,mixed_dwa,0.7,0.5355335333333333,0.3297888888888888
4.A.2.a.4.I11.D05,Analyze financial records to improve budgeting or planning.,M4,0.5416666666666666,0.97085678,0.317
4.A.1.b.2.I08.D02,Test computer system operations to ensure proper functioning.,M4,0.5277777777777778,1.373917,0.67
4.A.1.a.2.I02.D16,Monitor operational procedures in technical environments to ensure conformance to standards.,Noise,0.4583333333333333,0.3180618555555555,0.3061222222222222
4.A.1.a.2.I05.D07,"Monitor patient conditions during treatments, procedures, or activities.",M6,0.3939393939393939,-0.0727533666666666,0.194125
4.A.3.b.1.I06.D09,Download data.,Noise,1.0,-0.7093881,0.83
4.A.3.a.2.I33.D03,Apply paint to surfaces.,M2,0.1111111111111111,-1.2261531875,0.70775
4.A.4.b.6.I04.D04,Advise others on the development or use of new technologies.,Noise,0.5,0.90830285,0.269
4.A.4.a.2.I05.D03,Collaborate with other professionals to assess client needs or plan treatments.,M6,0.2777777777777778,0.8385643899999999,0.0408125
4.A.4.b.4.I16.D02,Direct law enforcement activities.,M4,0.3333333333333333,-0.5603311999999999,0.2241333333333333
4.A.4.b.4.I02.D01,Serve on institutional or departmental committees.,Noise,0.1958333333333333,1.117160105882353,0.1007625
4.A.4.c.1.I01.D08,Process library materials.,M1,0.6111111111111112,0.1209284499999999,0.97
4.A.1.a.1.I12.D02,"Collect medical information from patients, family members, or other medical professionals.",M6,0.4605263157894737,0.1002453842105263,0.0823285714285714
4.A.4.a.3.I02.D10,"Inform viewers, listeners, or audiences.",Noise,0.675,0.5304012,0.22225
4.A.2.a.4.I10.D06,Analyze chemical compounds or substances.,M2,0.4375,0.52946575,0.1681666666666666
4.A.1.b.2.I01.D07,Test patient nervous system functioning.,M6,0.4285714285714285,-0.0436137499999999,
4.A.4.a.5.I03.D07,Immunize patients.,M6,0.15625,0.0176135799999999,0.069
4.A.4.b.6.I04.D05,Provide technical support for computer network issues.,M4,0.5357142857142857,,
4.A.3.b.4.I06.D02,Repair green energy equipment or systems.,M4,0.25,-0.7805363,
4.A.2.a.1.I01.D02,"Assess patient work, living, or social environments.",M6,0.3333333333333333,0.2294097,
4.A.4.a.5.I03.D11,"Apply bandages, dressings, or splints.",M6,0.0,-0.2202237,0.12685
4.A.4.a.7.I01.D01,Resolve interpersonal conflicts.,Noise,0.0833333333333333,-0.5460980333333333,0.0044
4.A.1.a.1.I01.D04,Study scripts to determine project requirements.,M7,0.3888888888888889,0.3572298499999999,0.0570714285714285
4.A.3.a.2.I16.D03,"Install heating, ventilation, or air conditioning (HVAC) equipment.",M4,0.0,-0.8397496,0.78
4.A.1.b.2.I06.D05,"Inspect metal, plastic, or composite products.",Noise,0.3269230769230769,-0.97133367,0.833
4.A.3.b.6.I09.D07,Document design or operational test results.,M4,0.5333333333333333,0.3836408384615384,0.288076923076923
4.A.4.a.5.I10.D05,"Make travel, accommodations, or entertainment arrangements for others.",M6,0.75,0.80537294,0.8699999999999999
4.A.2.b.2.I14.D01,Design industrial processing systems.,Noise,0.5,0.9178869416666666,0.0585833333333333
4.A.2.a.4.I07.D14,Analyze data to identify or resolve operational problems.,Noise,0.55,1.188523625,0.04325
4.A.2.b.1.I03.D03,Authorize payments to settle legal disputes.,M6,0.75,1.434267,0.06
4.A.1.a.2.I02.D07,Monitor vehicle movement or location.,M1,0.6346153846153846,-0.3650629875,0.74375
4.A.3.a.2.I28.D01,Attach decorative or functional accessories to products.,mixed_dwa,0.0,-1.083607566666667,0.7433333333333333
4.A.1.b.2.I07.D10,Inspect gas systems or components to identify leaks or other potential hazards.,mixed_dwa,0.3125,-1.0054274666666665,0.7166666666666667
4.A.4.a.2.I10.D01,Signal others to coordinate vehicle movement.,M1,0.3125,-0.6828765428571428,0.7785714285714286
4.A.3.a.2.I09.D05,Adjust equipment to ensure optimal performance.,M4,0.1181818181818181,-0.7221241025641025,0.7085405405405406
4.A.2.b.2.I04.D02,Plan menu options.,M2,0.5,-0.2378758666666666,0.5163222222222222
4.A.1.a.1.I14.D02,Gather customer or product information to determine customer needs.,M6,0.4078947368421052,0.8193439571428571,0.4575785714285714
4.A.2.b.2.I18.D13,Develop diagrams or flow charts of system operation.,Noise,0.5714285714285714,1.047687,0.23
4.A.4.c.3.I03.D04,Assign resources or facilities to patrons or employees.,Noise,0.375,-0.09331102,0.29558
4.A.2.b.3.I01.D03,Stay informed about current developments in field of specialization.,M4,0.4761904761904761,1.061032505,0.1887599999999999
4.A.1.a.1.I10.D06,Identify environmental concerns.,mixed_dwa,0.45,1.09480854,0.063
4.A.4.b.4.I12.D22,Manage food service operations or parts of operations.,M2,0.4642857142857143,-0.299432125,0.6174999999999999
4.A.3.a.2.I27.D03,Fabricate products or components using machine tools.,M2,0.0,-0.3781988333333333,0.5536666666666666
4.A.3.a.2.I09.D06,Calibrate equipment to specifications.,M4,0.1875,-0.4018001666666666,0.6975
4.A.3.b.6.I08.D21,Maintain operational records or records systems.,M1,0.6136363636363636,0.6769910235294118,0.204235294117647
4.A.4.a.2.I11.D04,Coordinate with external parties to exchange information.,Noise,0.4375,1.0859835666666668,0.2365
4.A.1.a.2.I05.D08,Monitor nutrition related activities of individuals or groups.,Noise,0.46875,0.38970778,0.0879666666666666
4.A.3.a.2.I17.D02,Make patient-assistive devices or device models.,M6,0.0416666666666666,-0.42112605,0.269
4.A.4.c.1.I04.D02,Issue documentation or identification to customers or employees.,M1,0.7083333333333334,0.8849376999999999,0.8716666666666666
4.A.1.a.2.I05.D01,Monitor patient progress or responses to treatments.,M6,0.4214285714285714,-0.0223231,0.15975
4.A.2.a.1.I02.D02,Evaluate the effectiveness of counseling or educational programs.,Noise,0.4642857142857143,0.9518325166666668,0.0241
4.A.3.a.1.I12.D04,Accompany patients or clients on outings to provide assistance.,M6,0.0357142857142857,0.0193398333333332,0.2723666666666667
4.A.2.b.2.I18.D14,Prepare graphics or other visual representations of information.,M4,0.6052631578947368,1.1091318600000002,0.21446
4.A.3.a.2.I04.D08,Install machine or equipment replacement parts.,Noise,0.0,-0.9063256272727273,0.6972727272727273
4.A.1.b.3.I01.D04,Measure product or material dimensions.,Noise,0.3333333333333333,-0.8699403499999999,0.8433333333333334
4.A.2.b.2.I13.D02,Design materials for industrial or commercial applications.,M7,0.4375,0.8961375,0.0125
4.A.2.b.2.I23.D07,Develop environmental research methods.,M4,0.5,1.139586275,0.386
4.A.4.a.5.I04.D02,Care for animals.,Noise,0.015625,-0.7086378833333334,0.383
4.A.4.b.6.I02.D03,Advise customers on the use of products or services.,M6,0.4903846153846153,0.4659813111111111,0.3361166666666666
4.A.4.c.3.I05.D08,Acquire supplies or equipment.,Noise,0.5,-0.99102498,0.4602
4.A.2.a.1.I04.D05,Evaluate capabilities or training needs.,M6,0.3125,-0.0642684799999999,0.2384
4.A.3.b.4.I09.D03,Repair medical or dental assistive devices.,M4,0.0,-0.247228125,0.7749999999999999
4.A.3.a.1.I07.D01,Dig holes or trenches.,Noise,0.0,-1.3090463066666669,0.5940714285714286
4.A.1.a.2.I01.D03,Monitor engine operation or functioning.,M4,0.5416666666666666,-0.636296975,0.28525
4.A.3.b.1.I06.D02,Operate digital imaging equipment.,M6,0.9,0.3197942333333333,0.9233333333333332
4.A.3.b.4.I02.D10,Maintain extraction or excavation equipment.,Noise,0.05,-1.218795,0.7166666666666668
4.A.2.a.3.I03.D01,Conduct financial or regulatory audits.,mixed_dwa,0.5625,1.0664990714285714,0.3182857142857142
4.A.4.a.2.I03.D20,Exchange information with colleagues.,Noise,0.3854166666666667,-0.4452291105263157,0.7032777777777777
4.A.1.a.1.I02.D11,Review blueprints or other instructions to determine operational methods or sequences.,Noise,0.4797297297297297,-0.8017408611111111,0.8185588235294118
4.A.3.b.4.I09.D02,Maintain medical laboratory equipment.,M4,0.1666666666666666,0.1368702,0.13
4.A.1.b.3.I02.D02,Estimate construction project costs.,M7,0.5,-0.8662730875,0.5028571428571429
4.A.1.a.2.I01.D05,Monitor equipment operation to ensure proper functioning.,M4,0.51875,-0.5309643363636364,0.7680606060606061
4.A.2.b.2.I01.D03,Develop exercise or conditioning programs.,M6,0.4,-0.1821632,0.0071
4.A.3.b.4.I04.D02,Maintain computer networks to enhance performance and user access.,M4,0.5714285714285714,,
4.A.1.a.1.I03.D03,Investigate crimes committed within organizations.,M4,0.4642857142857143,0.19293266,0.3466666666666667
